#time,accel_x,accel_y,accel_z
1164.494806,-382.945777,-229.767466,10186.357681
1164.495101,-229.767466,-536.124088,10416.125148
1164.495397,-76.589155,-382.945777,10416.125148
1164.495692,-229.767466,-536.124088,10416.125148
1164.495992,153.178311,-689.302399,10492.714303
1164.496292,-76.589155,-689.302399,10569.303459
1164.496593,-0.000000,-536.124088,10722.481770
1164.496894,-0.000000,-536.124088,10569.303459
1164.497194,-76.589155,-382.945777,10416.125148
1164.497495,-0.000000,-536.124088,10416.125148
1164.497796,-229.767466,-842.480710,10722.481770
1164.498097,-229.767466,-689.302399,10569.303459
1164.498404,-76.589155,-842.480710,10569.303459
1164.498700,-229.767466,-995.659021,10722.481770
1164.498997,306.356622,-689.302399,10722.481770
1164.499294,2986.977064,-536.124088,10262.946837
1164.499591,5054.884263,-229.767466,10109.768526
1164.499888,9956.590215,-0.000000,9573.644437
1164.500185,13403.102212,-536.124088,9573.644437
1164.500482,18917.521408,459.534933,8807.752882
1164.500790,20219.537052,-0.000000,9114.109504
1164.501090,21291.785229,153.178311,9573.644437
1164.501390,20985.428607,1072.248177,9420.466126
1164.501690,18764.343097,1838.139732,9573.644437
1164.501990,17538.916609,1531.783110,8960.931193
1164.502289,14015.815456,919.069866,9726.822748
1164.502589,14551.939545,919.069866,10569.303459
1164.502889,16926.203365,306.356622,10262.946837
1164.503173,21674.731006,1225.426488,9650.233593
1164.503477,27342.328513,1531.783110,9420.466126
1164.503782,26270.080336,-1148.837332,8807.752882
1164.504087,20985.428607,-3599.690308,11488.373325
1164.504392,13709.458834,-5054.884263,16236.900966
1164.504696,10722.481770,-2986.977064,15088.063633
1164.505001,8501.396260,-0.000000,13862.637145
1164.505306,5667.597507,1378.604799,13709.458834
1164.505578,3752.868619,1378.604799,15088.063633
1164.505882,5361.240885,3063.566220,15700.776877
1164.506186,12024.497413,4595.349330,12101.086569
1164.506490,18917.521408,6356.899906,9726.822748
1164.506794,25580.777937,6050.543284,8271.628794
1164.507098,29410.235712,3523.101153,6663.256528
1164.507402,32550.391087,-842.480710,4671.938485
1164.507706,31631.321221,-5514.419196,5514.419196
1164.507996,29410.235712,-10339.535992,8348.217949
1164.508295,26040.312870,-13862.637145,10033.179370
1164.508594,20679.071985,-11871.319102,12101.086569
1164.508893,16619.846743,-6586.667373,12713.799813
1164.509192,11335.195014,-689.302399,12330.854035
1164.509491,4518.760174,2450.852976,13556.280523
1164.509791,-2757.209598,6050.543284,13709.458834
1164.510090,-12101.086569,6816.434839,13556.280523
1164.510375,-17155.970832,4288.992708,13249.923901
1164.510677,-15853.955188,-2067.907198,11564.962480
1164.510979,-9573.644437,-6127.132440,9803.411904
1164.511281,-0.000000,-5820.775818,8654.574571
1164.511583,11641.551636,-3293.333686,6356.899906
