#time,accel_x,accel_y,accel_z
1103.699861,153.178311,-382.945777,10186.357681
1103.700163,612.713244,-229.767466,10722.481770
1103.700466,4365.581863,-76.589155,10262.946837
1103.700768,5973.954129,-229.767466,10109.768526
1103.701070,11335.195014,-229.767466,9650.233593
1103.701377,14551.939545,-536.124088,9420.466126
1103.701674,19300.467186,-382.945777,9420.466126
1103.701970,21291.785229,-76.589155,9114.109504
1103.702266,19913.180430,306.356622,10262.946837
1103.702562,20525.893674,1225.426488,9726.822748
1103.702859,18304.808164,1684.961421,9956.590215
1103.703155,17538.916609,2297.674665,9650.233593
1103.703451,15317.831100,2757.209598,9267.287815
1103.703759,14168.993767,765.891555,10416.125148
1103.704062,17385.738298,-229.767466,10569.303459
1103.704365,22593.800872,-229.767466,10416.125148
1103.704668,28108.220068,153.178311,9573.644437
1103.704970,29257.057401,-536.124088,8195.039638
1103.705273,24048.994827,-2221.085509,10109.768526
1103.705576,17079.381676,-3906.046930,14551.939545
1103.705879,9956.590215,-3906.046930,15394.420255
1103.706197,6127.132440,-1148.837332,14628.528700
1103.706493,2833.798753,-536.124088,13479.691368
1103.706788,-2374.263820,-689.302399,15241.241944
1103.707084,-5591.008351,153.178311,18840.932253
1103.707379,-382.945777,2604.031287,14628.528700
1103.707675,5973.954129,8041.861327,10109.768526
1103.707970,10262.946837,7888.683016,8348.217949
1103.708266,10416.125148,2757.209598,8041.861327
1103.708583,10875.660081,-1148.837332,8195.039638
1103.708881,15930.544344,-4518.760174,6586.667373
1103.709179,18994.110564,-8271.628794,5820.775818
1103.709476,20985.428607,-9650.233593,5361.240885
1103.709774,19760.002119,-8118.450483,6510.078217
1103.710072,14398.761234,-4518.760174,8041.861327
1103.710370,6893.023995,-1608.372265,11182.016703
1103.710668,-689.302399,919.069866,13786.047990
1103.710968,-9343.876971,1991.318043,14168.993767
1103.711264,-16619.846743,3216.744531,12790.388968
1103.711561,-21444.963540,1684.961421,13403.102212
1103.711858,-20755.661140,-2680.620442,12101.086569
1103.712154,-16849.614210,-6739.845684,11028.838392
1103.712451,-9880.001059,-6586.667373,9726.822748
1103.712748,-3369.922842,-5667.597507,9650.233593
1103.713044,3599.690308,-3446.511997,9956.590215
1103.713358,9497.055282,-536.124088,11335.195014
1103.713657,16236.900966,3676.279464,11488.373325
1103.713956,23895.816516,6816.434839,9267.287815
1103.714254,27035.971891,6663.256528,6280.310751
1103.714553,23053.335805,1531.783110,6280.310751
1103.714852,10416.125148,-5361.240885,9267.287815
1103.715151,-1761.550576,-13862.637145,10033.179370
1103.715449,-11105.427547,-19300.467186,11718.140791
1103.715756,-15394.420255,-19147.288875,12790.388968
1103.716054,-17155.970832,-12790.388968,12943.567279
1103.716351,-13939.226301,-1302.015643,11947.908258
1103.716648,-6050.543284,10416.125148,12254.264880
1103.716945,-1148.837332,16466.668432,13249.923901
1103.717243,459.534933,19223.878030,14322.172078
1103.717540,459.534933,17692.094920,12713.799813
1103.717837,-1302.015643,11794.729947,10416.125148
1103.718167,-3523.101153,2910.387909,9267.287815
1103.718463,-4595.349330,-10033.179370,8807.752882
1103.718759,-3523.101153,-17768.684076,8118.450483
1103.719056,3906.046930,-21521.552695,6510.078217
1103.719352,8654.574571,-19377.056341,7429.148083
1103.719648,14398.761234,-11718.140791,7429.148083
1103.719945,16390.079277,1991.318043,8041.861327
1103.720241,13403.102212,12866.978124,8501.396260
1103.720536,4671.938485,18917.521408,10875.660081
1103.720837,-5284.651729,20066.358741,13249.923901
1103.721138,-12101.086569,19223.878030,13249.923901
1103.721438,-13632.869679,12560.621502,12101.086569
1103.721739,-10645.892614,3369.922842,10875.660081
1103.722040,-2604.031287,-3599.690308,11182.016703
1103.722341,7046.202306,-6586.667373,9956.590215
1103.722642,14168.993767,-7812.093861,10569.303459
1103.722954,15164.652789,-5973.954129,10875.660081
1103.723251,11488.373325,-3140.155375,10722.481770
1103.723548,1378.604799,-1761.550576,11028.838392
1103.723846,-9726.822748,-2986.977064,11947.908258
1103.724143,-18228.219009,-6280.310751,12713.799813
1103.724441,-19377.056341,-7812.093861,13709.458834
1103.724738,-13020.156435,-7199.380617,11028.838392
1103.725035,-3369.922842,-3599.690308,10416.125148
1103.725345,8041.861327,919.069866,10569.303459
1103.725643,16619.846743,6050.543284,10799.070925
1103.725942,21368.374384,12560.621502,9114.109504
1103.726240,17385.738298,13632.869679,7122.791461
1103.726539,7275.969772,9267.287815,8195.039638
1103.726837,-3216.744531,1378.604799,8348.217949
1103.727136,-13479.691368,-10186.357681,10875.660081
1103.727434,-18687.753942,-19683.412963,12866.978124
1103.727741,-18840.932253,-23819.227360,13709.458834
1103.728041,-7965.272172,-18075.040698,11488.373325
1103.728341,4365.581863,-8118.450483,8960.931193
1103.728640,11028.838392,1225.426488,9573.644437
1103.728940,13556.280523,8807.752882,9956.590215
1103.729240,11794.729947,13939.226301,8960.931193
1103.729540,6586.667373,14398.761234,7658.915550
1103.729839,-2910.387909,8501.396260,8348.217949
1103.730136,-11564.962480,-1914.728887,10722.481770
1103.730439,-13479.691368,-8884.342038,11794.729947
1103.730741,-9497.055282,-11258.605858,11641.551636
1103.731044,-5284.651729,-10492.714303,11794.729947
1103.731347,-0.000000,-5208.062574,11335.195014
1103.731650,6586.667373,2297.674665,10339.535992
1103.731953,10875.660081,9114.109504,8195.039638
1103.732256,8807.752882,10416.125148,7888.683016
1103.732551,2527.442131,6663.256528,10109.768526
1103.732848,-4135.814397,306.356622,10875.660081
1103.733144,-7965.272172,-5667.597507,11794.729947
1103.733441,-7199.380617,-9650.233593,11335.195014
1103.733738,-4748.527641,-10645.892614,11488.373325
1103.734035,459.534933,-6433.489062,11335.195014
1103.734332,6739.845684,306.356622,11028.838392
1103.734628,9420.466126,8501.396260,10109.768526
1103.734940,8654.574571,12560.621502,9190.698660
1103.735241,3446.511997,12560.621502,9803.411904
1103.735542,-3216.744531,7275.969772,10109.768526
1103.735842,-10799.070925,-1914.728887,12254.264880
1103.736143,-13632.869679,-9880.001059,12790.388968
1103.736444,-9880.001059,-12790.388968,11335.195014
1103.736745,-2374.263820,-12484.032346,9880.001059
1103.737045,5054.884263,-7658.915550,9803.411904
1103.737378,13556.280523,-842.480710,9420.466126
1103.737670,17079.381676,7275.969772,8348.217949
1103.737962,14398.761234,11028.838392,7122.791461
1103.738254,5208.062574,11335.195014,6510.078217
1103.738546,-8118.450483,4595.349330,10416.125148
1103.738838,-18994.110564,-5361.240885,14705.117856
1103.739130,-22823.568339,-14168.993767,15853.955188
1103.739422,-17155.970832,-14858.296167,12790.388968
1103.739729,-5437.830040,-11718.140791,8501.396260
1103.740031,5820.775818,-6893.023995,8348.217949
1103.740334,15164.652789,-842.480710,8041.861327
1103.740636,18457.986475,6816.434839,9114.109504
1103.740938,17692.094920,9956.590215,7275.969772
1103.741240,6893.023995,7275.969772,8807.752882
1103.741543,-3676.279464,2450.852976,11488.373325
1103.741845,-12866.978124,-3906.046930,12407.443191
1103.742161,-15394.420255,-8577.985416,13709.458834
1103.742459,-11718.140791,-10186.357681,12101.086569
1103.742758,-6663.256528,-8118.450483,12790.388968
1103.743056,-76.589155,-2221.085509,11335.195014
1103.743355,9497.055282,5437.830040,10339.535992
1103.743653,14551.939545,11641.551636,9956.590215
1103.743952,14551.939545,13939.226301,8960.931193
1103.744250,7582.326394,12407.443191,10109.768526
1103.744564,-1302.015643,5897.364973,10799.070925
1103.744859,-8731.163727,-2986.977064,10722.481770
1103.745154,-12866.978124,-9726.822748,11641.551636
1103.745449,-12101.086569,-12790.388968,12177.675724
1103.745744,-8577.985416,-11564.962480,11794.729947
1103.746039,-2067.907198,-5820.775818,11335.195014
1103.746334,6127.132440,1684.961421,10262.946837
1103.746628,10416.125148,8195.039638,9267.287815
1103.746941,11335.195014,9956.590215,8501.396260
1103.747240,5361.240885,8960.931193,8654.574571
1103.747538,-2067.907198,3369.922842,9420.466126
1103.747837,-10186.357681,-3293.333686,11947.908258
1103.748135,-10492.714303,-8731.163727,10109.768526
1103.748434,-6203.721595,-10799.070925,9573.644437
1103.748732,-3369.922842,-9650.233593,10109.768526
1103.749031,3140.155375,-5208.062574,10416.125148
1103.749330,9956.590215,3216.744531,9803.411904
1103.749630,14551.939545,9573.644437,8195.039638
1103.749930,12637.210657,11488.373325,8271.628794
1103.750230,3446.511997,9267.287815,9114.109504
1103.750530,-5897.364973,2757.209598,11258.605858
1103.750830,-13479.691368,-5667.597507,12713.799813
1103.751131,-13939.226301,-10645.892614,12713.799813
1103.751431,-10645.892614,-13249.923901,12407.443191
1103.751738,-3523.101153,-11258.605858,11028.838392
1103.752035,3599.690308,-5514.419196,11105.427547
1103.752331,11182.016703,2297.674665,10109.768526
1103.752628,12330.854035,8654.574571,9420.466126
1103.752925,8348.217949,10262.946837,9573.644437
1103.753222,-536.124088,7429.148083,10109.768526
1103.753519,-8118.450483,1838.139732,10722.481770
1103.753816,-12713.799813,-6586.667373,11947.908258
1103.754130,-12407.443191,-12024.497413,12713.799813
1103.754430,-7352.558928,-12637.210657,11488.373325
1103.754731,459.534933,-8731.163727,10722.481770
1103.755031,10262.946837,-2221.085509,9956.590215
1103.755331,15011.474478,5131.473418,9190.698660
1103.755632,16083.722655,10262.946837,8501.396260
1103.755932,9956.590215,12254.264880,7888.683016
1103.756232,459.534933,8654.574571,9267.287815
1103.756551,-10186.357681,306.356622,11258.605858
1103.756847,-17615.505765,-7812.093861,13403.102212
1103.757143,-16619.846743,-13096.745590,13096.745590
1103.757439,-10799.070925,-12177.675724,11488.373325
1103.757735,-1761.550576,-7199.380617,10033.179370
1103.758031,7275.969772,153.178311,9267.287815
1103.758327,12484.032346,5284.651729,9803.411904
1103.758624,12943.567279,8960.931193,9650.233593
1103.758941,8654.574571,9650.233593,9114.109504
1103.759239,765.891555,5437.830040,9420.466126
1103.759538,-7505.737239,-1455.193954,10186.357681
1103.759837,-11718.140791,-8118.450483,11641.551636
1103.760135,-10799.070925,-11258.605858,11641.551636
1103.760434,-6969.613150,-11258.605858,11182.016703
