#time,accel_x,accel_y,accel_z
1109.589204,-76.589155,-689.302399,10416.125148
1109.589502,-229.767466,-536.124088,10416.125148
1109.589800,459.534933,-689.302399,10569.303459
1109.590098,3599.690308,-536.124088,9956.590215
1109.590414,5820.775818,-76.589155,9956.590215
1109.590713,11182.016703,-76.589155,9420.466126
1109.591011,14398.761234,-229.767466,9420.466126
1109.591310,18994.110564,-76.589155,9114.109504
1109.591608,21368.374384,612.713244,8807.752882
1109.591907,20219.537052,459.534933,9803.411904
1109.592205,20832.250296,1991.318043,9267.287815
1109.592503,18457.986475,1991.318043,9650.233593
1109.592818,17538.916609,2144.496354,9573.644437
1109.593117,16083.722655,2604.031287,9573.644437
1109.593415,15011.474478,765.891555,10262.946837
1109.593714,18457.986475,-0.000000,10262.946837
1109.594013,23359.692427,153.178311,10262.946837
1109.594312,27801.863446,-689.302399,9420.466126
1109.594610,24048.994827,-2680.620442,9190.698660
1109.594909,18764.343097,-4901.705952,13173.334746
1109.595221,12177.675724,-5208.062574,16083.722655
1109.595517,10262.946837,-2374.263820,14322.172078
1109.595812,8041.861327,459.534933,13479.691368
1109.596108,3752.868619,612.713244,14322.172078
1109.596404,2374.263820,1378.604799,15777.366033
1109.596700,4059.225241,2910.387909,15930.544344
1109.596996,9497.055282,5897.364973,11794.729947
1109.597291,12943.567279,6969.613150,10033.179370
1109.597591,13096.745590,4595.349330,9497.055282
1109.597890,12637.210657,1072.248177,8807.752882
1109.598190,12637.210657,-1914.728887,7658.915550
1109.598489,13096.745590,-5973.954129,6510.078217
1109.598788,12943.567279,-9726.822748,7888.683016
1109.599087,15471.009411,-10033.179370,8041.861327
1109.599387,13709.458834,-6280.310751,7582.326394
1109.599686,10722.481770,-2374.263820,7429.148083
1109.599993,4212.403552,-229.767466,11947.908258
1109.600292,-1914.728887,-689.302399,14168.993767
1109.600591,-7965.272172,765.891555,15088.063633
1109.600891,-11947.908258,2910.387909,12254.264880
1109.601190,-12254.264880,2910.387909,9267.287815
1109.601489,-13632.869679,-1761.550576,9267.287815
1109.601788,-13479.691368,-4901.705952,9803.411904
1109.602087,-11411.784169,-5667.597507,10109.768526
1109.602408,-8424.807105,-5667.597507,9956.590215
1109.602708,-3369.922842,-4059.225241,10416.125148
1109.603009,2833.798753,-1455.193954,11641.551636
1109.603309,8348.217949,1378.604799,14781.707011
1109.603609,17692.094920,4595.349330,13403.102212
1109.603910,26576.436958,7582.326394,8195.039638
1109.604210,29257.057401,6510.078217,4595.349330
