#time,accel_x,accel_y,accel_z
1136.450549,-76.589155,-382.945777,10262.946837
1136.450849,-76.589155,-536.124088,10492.714303
1136.451148,153.178311,-536.124088,10262.946837
1136.451447,153.178311,-536.124088,10262.946837
1136.451764,-0.000000,-536.124088,10186.357681
1136.452063,-0.000000,-689.302399,10492.714303
1136.452361,-0.000000,-536.124088,10262.946837
1136.452660,-229.767466,-842.480710,10416.125148
1136.452959,-382.945777,-689.302399,10262.946837
1136.453257,-689.302399,-536.124088,10492.714303
1136.453556,-382.945777,-689.302399,10722.481770
1136.453854,-382.945777,-536.124088,10492.714303
1136.454154,-382.945777,-536.124088,10416.125148
1136.454451,306.356622,-536.124088,10722.481770
1136.454749,4365.581863,-76.589155,10262.946837
1136.455046,6280.310751,-76.589155,9880.001059
1136.455344,11641.551636,153.178311,9573.644437
1136.455641,15011.474478,153.178311,9573.644437
1136.455939,19606.823808,153.178311,9267.287815
1136.456236,21827.909317,306.356622,8807.752882
1136.456567,20066.358741,153.178311,9803.411904
1136.456864,20679.071985,919.069866,9573.644437
1136.457160,18611.164786,1531.783110,9956.590215
1136.457457,17845.273231,1378.604799,8960.931193
1136.457754,15011.474478,1531.783110,9726.822748
1136.458051,13556.280523,-0.000000,11105.427547
1136.458348,16390.079277,-536.124088,11182.016703
1136.458645,22440.622561,306.356622,9956.590215
1136.458954,27648.685135,765.891555,8654.574571
1136.459253,25733.956248,-1148.837332,9267.287815
1136.459553,20372.715363,-4059.225241,12407.443191
1136.459853,13862.637145,-4671.938485,15853.955188
1136.460153,10875.660081,-1761.550576,14015.815456
1136.460453,9267.287815,459.534933,13249.923901
1136.460753,4365.581863,612.713244,14398.761234
1136.461052,3906.046930,1378.604799,15241.241944
1136.461336,5667.597507,3523.101153,15394.420255
1136.461639,12484.032346,6050.543284,11182.016703
1136.461942,18457.986475,6050.543284,8960.931193
1136.462245,22900.157494,5284.651729,8041.861327
1136.462548,26116.902025,1531.783110,7582.326394
1136.462851,27035.971891,-2680.620442,6969.613150
1136.463153,26882.793580,-6433.489062,6663.256528
1136.463456,23742.638205,-9650.233593,8041.861327
1136.463738,18611.164786,-11258.605858,9420.466126
1136.464040,9497.055282,-8731.163727,10262.946837
