#time,accel_x,accel_y,accel_z
1197.235151,-229.767466,-842.480710,10569.303459
1197.235454,-382.945777,-842.480710,10186.357681
1197.235757,-76.589155,-536.124088,10416.125148
1197.236059,459.534933,-689.302399,10875.660081
1197.236362,4212.403552,-382.945777,10109.768526
1197.236657,6280.310751,-76.589155,10033.179370
1197.236956,11335.195014,-0.000000,9573.644437
1197.237256,15011.474478,153.178311,9573.644437
1197.237555,19147.288875,-76.589155,9114.109504
1197.237854,22134.265939,459.534933,8807.752882
1197.238154,21674.731006,1378.604799,9650.233593
1197.238453,22440.622561,2450.852976,8654.574571
1197.238752,19760.002119,2144.496354,9267.287815
1197.239040,17692.094920,1531.783110,9573.644437
1197.239340,14705.117856,1225.426488,9956.590215
1197.239639,14398.761234,765.891555,10799.070925
1197.239939,17998.451542,612.713244,10416.125148
1197.240239,22900.157494,919.069866,10033.179370
1197.240538,27648.685135,1378.604799,9114.109504
1197.240838,26882.793580,-995.659021,8348.217949
1197.241137,21521.552695,-3446.511997,11641.551636
1197.241470,13403.102212,-5973.954129,15624.187722
1197.241765,8807.752882,-4212.403552,15164.652789
1197.242060,6433.489062,-1761.550576,14168.993767
1197.242356,4059.225241,-382.945777,13556.280523
1197.242651,1225.426488,919.069866,14628.528700
1197.242947,1225.426488,2450.852976,17079.381676
1197.243242,7275.969772,3982.636086,13786.047990
1197.243537,16390.079277,7582.326394,10416.125148
1197.243844,24202.173138,6816.434839,7888.683016
1197.244145,27648.685135,1378.604799,7888.683016
1197.244446,30022.948956,-2833.798753,7122.791461
1197.244747,35231.011530,-5208.062574,6050.543284
1197.245047,36226.670551,-8884.342038,5208.062574
1197.245348,35920.313929,-10339.535992,6586.667373
1197.245649,30482.483889,-9190.698660,9956.590215
1197.245950,24814.886382,-4671.938485,10569.303459
1197.246266,18994.110564,-536.124088,11641.551636
1197.246560,13709.458834,3216.744531,12943.567279
1197.246853,6127.132440,5897.364973,13020.156435
1197.247147,-1148.837332,5591.008351,12943.567279
1197.247441,-4748.527641,3216.744531,13020.156435
1197.247734,-2221.085509,-3140.155375,11794.729947
1197.248028,-842.480710,-6893.023995,12560.621502
1197.248322,7046.202306,-4901.705952,11258.605858
1197.248640,16926.203365,-995.659021,9573.644437
1197.248939,26116.902025,4595.349330,7046.202306
1197.249237,28414.576690,7275.969772,7275.969772
1197.249535,23512.870738,7735.504705,8960.931193
1197.249833,14858.296167,5897.364973,8654.574571
1197.250132,1072.248177,-995.659021,10262.946837
1197.250430,-10799.070925,-8731.163727,14628.528700
1197.250728,-18075.040698,-11564.962480,15547.598566
1197.251041,-16160.311810,-11564.962480,14858.296167
1197.251340,-4288.992708,-9037.520349,11871.319102
1197.251638,5208.062574,-4212.403552,9037.520349
1197.251937,15164.652789,2450.852976,9420.466126
1197.252235,20066.358741,7122.791461,8501.396260
1197.252533,21981.087628,12560.621502,6280.310751
1197.252832,13403.102212,12101.086569,8041.861327
1197.253130,-1761.550576,8654.574571,11871.319102
1197.253430,-10952.249236,4442.171019,12254.264880
1197.253731,-19683.412963,1991.318043,13556.280523
1197.254031,-19530.234652,-5361.240885,12560.621502
1197.254332,-18687.753942,-9190.698660,12560.621502
1197.254633,-11947.908258,-15624.187722,14781.707011
1197.254934,3599.690308,-14858.296167,10262.946837
1197.255234,20525.893674,-10799.070925,3293.333686
1197.255535,28108.220068,-10339.535992,5208.062574
1197.255842,30788.840511,-7812.093861,5054.884263
1197.256139,26040.312870,1072.248177,5667.597507
1197.256436,17998.451542,6510.078217,6280.310751
1197.256733,3293.333686,4595.349330,5284.651729
1197.257030,-15241.241944,3369.922842,12330.854035
1197.257327,-28031.630913,-689.302399,17002.792521
1197.257624,-33316.282642,-76.589155,15547.598566
