#time,accel_x,accel_y,accel_z
1146.187904,306.356622,-536.124088,10109.768526
1146.188203,-76.589155,-689.302399,10262.946837
1146.188501,153.178311,-842.480710,10262.946837
1146.188799,-76.589155,-842.480710,10339.535992
1146.189097,-229.767466,-995.659021,10416.125148
1146.189410,-229.767466,-995.659021,10262.946837
1146.189706,-382.945777,-842.480710,10799.070925
1146.190002,-76.589155,-536.124088,10569.303459
1146.190298,1684.961421,-0.000000,10262.946837
1146.190594,4671.938485,-0.000000,10033.179370
1146.190890,8348.217949,153.178311,9650.233593
1146.191186,12790.388968,306.356622,9956.590215
1146.191482,17385.738298,306.356622,9114.109504
1146.191782,19606.823808,153.178311,9420.466126
1146.192083,21981.087628,153.178311,8884.342038
1146.192383,20219.537052,459.534933,9803.411904
1146.192684,19453.645497,1225.426488,9650.233593
1146.192985,18917.521408,1378.604799,9343.876971
1146.193286,16543.257588,1531.783110,9343.876971
1146.193587,16236.900966,1072.248177,9956.590215
1146.193888,15777.366033,-0.000000,10569.303459
1146.194195,19760.002119,-229.767466,10492.714303
1146.194491,25733.956248,765.891555,9650.233593
1146.194787,29103.879090,153.178311,8807.752882
1146.195084,25427.599626,-1761.550576,9420.466126
1146.195380,18457.986475,-4518.760174,13326.513057
1146.195677,10875.660081,-4901.705952,16236.900966
1146.195973,7046.202306,-2221.085509,14858.296167
1146.196269,5054.884263,612.713244,13862.637145
1146.196613,1225.426488,1072.248177,14781.707011
1146.196909,459.534933,1838.139732,16313.490121
1146.197205,3446.511997,3829.457775,16236.900966
1146.197501,12637.210657,7275.969772,11335.195014
1146.197798,20525.893674,7582.326394,8731.163727
1146.198094,25733.956248,4135.814397,7735.504705
1146.198390,30329.305578,-76.589155,6510.078217
1146.198686,33699.228420,-2221.085509,6127.132440
1146.199005,34158.763353,-6739.845684,5744.186662
1146.199300,30865.429666,-10339.535992,6893.023995
1146.199595,22746.979183,-10186.357681,9114.109504
1146.199890,11794.729947,-7352.558928,11335.195014
1146.200186,-689.302399,-4901.705952,14245.582923
1146.200481,-10186.357681,-995.659021,17309.149143
1146.200776,-13020.156435,4288.992708,15394.420255
1146.201071,-15241.241944,8348.217949,12713.799813
1146.201417,-12407.443191,7735.504705,10722.481770
1146.201711,-6816.434839,1838.139732,9956.590215
1146.202006,4212.403552,-2833.798753,8348.217949
1146.202300,11182.016703,-3752.868619,5514.419196
1146.202595,13403.102212,-6586.667373,5054.884263
1146.202889,10875.660081,-6280.310751,9114.109504
1146.203184,7046.202306,-2680.620442,11028.838392
1146.203478,612.713244,2144.496354,12560.621502
1146.203778,-5284.651729,4595.349330,13403.102212
1146.204078,-9190.698660,4135.814397,13249.923901
1146.204378,-7658.915550,-382.945777,12637.210657
1146.204678,-4748.527641,-5820.775818,11488.373325
1146.204978,5054.884263,-10645.892614,9267.287815
1146.205278,14551.939545,-12024.497413,6739.845684
1146.205578,22440.622561,-12790.388968,5514.419196
1146.205878,20219.537052,-8118.450483,7046.202306
1146.206169,13096.745590,-2374.263820,9420.466126
1146.206467,2680.620442,4595.349330,11182.016703
1146.206766,-8577.985416,7888.683016,13709.458834
1146.207065,-16466.668432,10416.125148,14015.815456
1146.207364,-21062.017762,10109.768526,14245.582923
1146.207662,-16313.490121,7582.326394,13556.280523
1146.207961,-9343.876971,2910.387909,10799.070925
1146.208260,-1148.837332,-995.659021,9803.411904
1146.208567,2144.496354,-7199.380617,10722.481770
1146.208871,2680.620442,-12790.388968,11794.729947
1146.209176,7122.791461,-13096.745590,8807.752882
1146.209481,11028.838392,-9343.876971,5208.062574
1146.209785,10569.303459,-5054.884263,6127.132440
1146.210090,9650.233593,-1302.015643,6586.667373
1146.210395,6739.845684,4825.116796,8960.931193
1146.210699,4365.581863,8654.574571,9573.644437
1146.210983,-4288.992708,8348.217949,12254.264880
1146.211279,-12407.443191,4825.116796,14628.528700
1146.211575,-12254.264880,4825.116796,13173.334746
1146.211872,-7352.558928,4135.814397,11105.427547
1146.212168,-229.767466,1684.961421,9343.876971
1146.212464,7275.969772,153.178311,8041.861327
1146.212761,14015.815456,-0.000000,7582.326394
1146.213057,14015.815456,306.356622,8501.396260
1146.213385,9956.590215,-229.767466,10569.303459
1146.213681,1684.961421,-2221.085509,10875.660081
1146.213977,-4442.171019,-3293.333686,12254.264880
1146.214273,-11258.605858,-4365.581863,14322.172078
1146.214569,-12254.264880,-4901.705952,13479.691368
1146.214865,-7965.272172,-3599.690308,12560.621502
1146.215162,-4135.814397,-1455.193954,13403.102212
1146.215458,-229.767466,765.891555,12943.567279
1146.215770,4748.527641,4442.171019,9956.590215
1146.216067,5973.954129,5131.473418,9420.466126
1146.216364,5208.062574,1684.961421,9803.411904
1146.216662,2833.798753,-536.124088,11335.195014
1146.216959,4748.527641,-1302.015643,9343.876971
1146.217257,7582.326394,-536.124088,7735.504705
1146.217554,4212.403552,-842.480710,10569.303459
1146.217852,-2374.263820,306.356622,13403.102212
1146.218161,-6050.543284,153.178311,12790.388968
1146.218459,-7812.093861,1378.604799,11105.427547
1146.218758,-10339.535992,-1761.550576,11641.551636
1146.219056,-8884.342038,-5820.775818,12177.675724
1146.219355,-4978.295107,-5514.419196,11182.016703
1146.219653,5361.240885,-2067.907198,8041.861327
1146.219952,9650.233593,-229.767466,6969.613150
1146.220250,8348.217949,-995.659021,9343.876971
1146.220557,5208.062574,-1148.837332,10645.892614
1146.220857,2680.620442,459.534933,10109.768526
1146.221157,-229.767466,919.069866,8348.217949
1146.221456,-1148.837332,1838.139732,6969.613150
1146.221756,-536.124088,1991.318043,7965.272172
1146.222056,-1455.193954,3369.922842,9650.233593
1146.222355,-6050.543284,3063.566220,11105.427547
1146.222655,-5591.008351,612.713244,10875.660081
1146.222952,-5437.830040,-1608.372265,11335.195014
1146.223251,-2757.209598,-4671.938485,11488.373325
1146.223551,-689.302399,-6127.132440,11182.016703
1146.223850,2833.798753,-6739.845684,9803.411904
1146.224150,7735.504705,-4901.705952,8195.039638
1146.224449,4365.581863,-4825.116796,8960.931193
1146.224749,-689.302399,-3293.333686,11794.729947
1146.225048,-6969.613150,-4671.938485,12560.621502
1146.225376,-10339.535992,-4825.116796,13862.637145
1146.225675,-8577.985416,-2986.977064,13096.745590
1146.225974,-995.659021,459.534933,9267.287815
1146.226272,5820.775818,4825.116796,7735.504705
1146.226571,11028.838392,6969.613150,8041.861327
1146.226870,9420.466126,7275.969772,8960.931193
1146.227169,7122.791461,5131.473418,10416.125148
1146.227468,2680.620442,459.534933,11641.551636
1146.227780,-3063.566220,-6127.132440,11871.319102
1146.228077,-7122.791461,-10799.070925,12943.567279
1146.228374,-6510.078217,-11718.140791,11488.373325
1146.228672,-536.124088,-9880.001059,9573.644437
1146.228969,-1761.550576,-5667.597507,11182.016703
1146.229266,-3216.744531,-1761.550576,11335.195014
1146.229564,-4748.527641,765.891555,11488.373325
1146.229861,-6203.721595,3829.457775,11335.195014
1146.230170,-2910.387909,6050.543284,9956.590215
1146.230466,-536.124088,6969.613150,10033.179370
1146.230763,6127.132440,8041.861327,8654.574571
1146.231059,11028.838392,8654.574571,7812.093861
1146.231355,9267.287815,6356.899906,9803.411904
