#time,accel_x,accel_y,accel_z
1168.839839,-536.124088,-1148.837332,10262.946837
1168.840136,-229.767466,-689.302399,10262.946837
1168.840433,1378.604799,-689.302399,10492.714303
1168.840730,4748.527641,-382.945777,9573.644437
1168.841044,8195.039638,-0.000000,9267.287815
1168.841347,12637.210657,153.178311,9420.466126
1168.841649,17692.094920,153.178311,8807.752882
1168.841952,19300.467186,153.178311,9190.698660
1168.842255,22440.622561,153.178311,8960.931193
1168.842558,21521.552695,1072.248177,9573.644437
1168.842861,21291.785229,1991.318043,9114.109504
1168.843164,19913.180430,1531.783110,8960.931193
1168.843482,15624.187722,1531.783110,10033.179370
1168.843774,14245.582923,1378.604799,10722.481770
1168.844066,14168.993767,612.713244,10875.660081
1168.844358,18764.343097,919.069866,10875.660081
1168.844650,25427.599626,1684.961421,9267.287815
1168.844942,27342.328513,306.356622,8960.931193
1168.845234,23666.049049,-2374.263820,10109.768526
1168.845526,17538.916609,-4825.116796,15241.241944
1168.845843,12024.497413,-4518.760174,16083.722655
1168.846152,9650.233593,-1608.372265,14168.993767
1168.846462,6893.023995,1072.248177,14015.815456
1168.846771,3599.690308,1072.248177,14092.404612
1168.847080,3140.155375,1225.426488,15624.187722
1168.847390,6433.489062,3063.566220,14705.117856
1168.847699,12637.210657,4748.527641,11794.729947
1168.848008,19300.467186,5437.830040,10109.768526
1168.848246,24508.529760,3829.457775,7505.737239
1168.848545,30176.127267,612.713244,6586.667373
1168.848844,31937.677843,-2680.620442,6127.132440
1168.849143,33699.228420,-7658.915550,5973.954129
1168.849442,33852.406731,-9650.233593,6663.256528
1168.849740,30176.127267,-10492.714303,8195.039638
1168.850039,24508.529760,-7658.915550,10416.125148
1168.850338,17232.559987,-3293.333686,12943.567279
1168.850629,10416.125148,1378.604799,12866.978124
1168.850927,306.356622,3063.566220,13709.458834
1168.851226,-11105.427547,4825.116796,16083.722655
1168.851525,-18381.397320,3982.636086,14781.707011
1168.851823,-17921.862387,459.534933,11794.729947
