#time,accel_x,accel_y,accel_z
1204.808078,-0.000000,-382.945777,10569.303459
1204.808379,-0.000000,-382.945777,10262.946837
1204.808680,-382.945777,-382.945777,10569.303459
1204.808981,-76.589155,-536.124088,10262.946837
1204.809260,-76.589155,-536.124088,10569.303459
1204.809564,-229.767466,-689.302399,10492.714303
1204.809869,-382.945777,-536.124088,10492.714303
1204.810173,-536.124088,-689.302399,10645.892614
1204.810478,-76.589155,-229.767466,10569.303459
1204.810782,-76.589155,-536.124088,10569.303459
1204.811086,-0.000000,-229.767466,10875.660081
1204.811391,153.178311,-229.767466,10416.125148
1204.811664,-76.589155,-382.945777,10569.303459
1204.811966,1991.318043,-76.589155,10569.303459
1204.812269,4748.527641,-382.945777,9956.590215
1204.812571,8501.396260,-382.945777,9650.233593
1204.812874,12637.210657,-76.589155,9650.233593
1204.813176,17538.916609,306.356622,8807.752882
1204.813479,19300.467186,-0.000000,9267.287815
1204.813781,22440.622561,306.356622,9114.109504
1204.814099,21521.552695,919.069866,9343.876971
1204.814393,20219.537052,1838.139732,8884.342038
1204.814688,19147.288875,1072.248177,8731.163727
1204.814982,15317.831100,919.069866,9956.590215
1204.815277,14398.761234,612.713244,10262.946837
1204.815571,15011.474478,-229.767466,10262.946837
1204.815866,19760.002119,459.534933,10109.768526
1204.816160,26423.258647,459.534933,8960.931193
1204.816460,29716.592334,-76.589155,7888.683016
1204.816760,25887.134559,-2986.977064,9114.109504
1204.817059,18151.629853,-6433.489062,14322.172078
1204.817358,11335.195014,-6280.310751,16390.079277
1204.817657,8501.396260,-3446.511997,14168.993767
1204.817956,7429.148083,612.713244,13249.923901
1204.818255,3906.046930,1531.783110,12943.567279
1204.818555,306.356622,1838.139732,16466.668432
1204.818868,1991.318043,2604.031287,17155.970832
1204.819167,10109.768526,6050.543284,12101.086569
1204.819466,18764.343097,7275.969772,9267.287815
1204.819765,24048.994827,3676.279464,7582.326394
1204.820063,28797.522468,-0.000000,7658.915550
1204.820362,33699.228420,-1914.728887,7429.148083
1204.820661,38754.112683,-5208.062574,5208.062574
1204.820960,39826.360860,-8577.985416,5591.008351
1204.821267,34311.941664,-9343.876971,8271.628794
1204.821571,27342.328513,-6739.845684,9726.822748
1204.821874,19453.645497,-2986.977064,12943.567279
1204.822178,13096.745590,919.069866,13632.869679
1204.822482,6893.023995,3676.279464,14168.993767
1204.822786,-536.124088,4825.116796,13556.280523
1204.823090,-3829.457775,3982.636086,13020.156435
1204.823394,919.069866,-536.124088,10875.660081
1204.823677,3140.155375,-4059.225241,11335.195014
1204.823974,9497.055282,-5667.597507,12943.567279
1204.824270,16773.025054,-3140.155375,11028.838392
1204.824566,30482.483889,4748.527641,5361.240885
1204.824863,35613.957307,7582.326394,5054.884263
1204.825159,29103.879090,6203.721595,8654.574571
1204.825455,19606.823808,3676.279464,10722.481770
1204.825752,8807.752882,1072.248177,8960.931193
1204.826047,-4978.295107,-7199.380617,11488.373325
1204.826348,-18381.397320,-12790.388968,15011.474478
1204.826648,-25657.367092,-13862.637145,17079.381676
1204.826949,-18687.753942,-12484.032346,15930.544344
1204.827250,-2374.263820,-5667.597507,10339.535992
1204.827551,8348.217949,1072.248177,10186.357681
1204.827852,18764.343097,5744.186662,11182.016703
1204.828153,31784.499532,15547.598566,4365.581863
1204.828465,32090.856154,18611.164786,4442.171019
1204.828762,20219.537052,13326.513057,7735.504705
1204.829059,2680.620442,7122.791461,9650.233593
1204.829357,-13173.334746,3063.566220,13556.280523
1204.829654,-26193.491181,-6586.667373,14551.939545
1204.829952,-33316.282642,-12637.210657,14781.707011
1204.830249,-30559.073044,-13403.102212,16083.722655
1204.830547,-14475.350389,-13862.637145,13096.745590
1204.830856,2833.798753,-11871.319102,8960.931193
1204.831154,19300.467186,-5514.419196,8041.861327
1204.831453,35537.368152,-3752.868619,2680.620442
1204.831751,41894.268058,459.534933,612.713244
1204.832050,33009.926020,-229.767466,6663.256528
1204.832348,22746.979183,-995.659021,5361.240885
1204.832647,3293.333686,-76.589155,8501.396260
1204.832945,-11105.427547,1838.139732,10492.714303
1204.833252,-26653.026114,-1761.550576,10569.303459
1204.833552,-38830.701838,-2221.085509,17538.916609
1204.833852,-37375.507884,-382.945777,17768.684076
1204.834151,-32473.801932,-2986.977064,16773.025054
1204.834451,-19377.056341,-4212.403552,18994.110564
1204.834750,-689.302399,-4365.581863,12713.799813
1204.835050,18764.343097,-842.480710,8424.807105
1204.835350,34924.654908,765.891555,5514.419196
1204.835646,38294.577750,-1302.015643,2221.085509
1204.835949,32703.569398,1072.248177,2910.387909
1204.836252,19147.288875,1684.961421,6663.256528
1204.836555,612.713244,-689.302399,9956.590215
1204.836858,-12407.443191,459.534933,14245.582923
1204.837161,-16619.846743,5744.186662,12254.264880
1204.837464,-20755.661140,6510.078217,12713.799813
1204.837767,-20296.126207,5284.651729,19377.056341
1204.838061,-11258.605858,9420.466126,16619.846743
1204.838358,5208.062574,14398.761234,11564.962480
1204.838655,16236.900966,13479.691368,9420.466126
1204.838952,20219.537052,6663.256528,5514.419196
1204.839249,18304.808164,765.891555,8118.450483
1204.839546,13709.458834,-2986.977064,6663.256528
1204.839843,4671.938485,-8884.342038,5897.364973
1204.840139,-8577.985416,-13709.458834,11335.195014
1204.840451,-16007.133499,-13862.637145,13020.156435
1204.840751,-22517.211717,-8884.342038,15088.063633
1204.841051,-22823.568339,-1608.372265,17998.451542
1204.841351,-19530.234652,3063.566220,15547.598566
1204.841651,-9726.822748,9650.233593,12866.978124
1204.841951,3140.155375,12866.978124,10339.535992
1204.842251,11335.195014,8348.217949,6663.256528
1204.842551,16773.025054,3523.101153,6893.023995
1204.842850,19453.645497,-1914.728887,5208.062574
1204.843150,19606.823808,-7046.202306,1148.837332
1204.843449,12637.210657,-10492.714303,6356.899906
1204.843748,2986.977064,-17615.505765,10722.481770
1204.844047,-8731.163727,-18994.110564,16007.133499
1204.844347,-13020.156435,-11258.605858,17155.970832
1204.844646,-6969.613150,-2527.442131,9420.466126
1204.844945,-7505.737239,1838.139732,9037.520349
1204.845252,-7812.093861,4442.171019,13326.513057
1204.845553,-5897.364973,4978.295107,12407.443191
1204.845855,612.713244,7429.148083,10262.946837
1204.846156,6586.667373,6203.721595,5667.597507
1204.846458,6739.845684,-689.302399,5744.186662
1204.846759,2680.620442,-5820.775818,11411.784169
1204.847061,3446.511997,-7352.558928,10033.179370
1204.847362,1072.248177,-5667.597507,9650.233593
1204.847679,2297.674665,-2833.798753,11258.605858
1204.847972,-3216.744531,-1914.728887,9420.466126
1204.848266,-8271.628794,-536.124088,13862.637145
1204.848560,-6816.434839,2144.496354,11794.729947
1204.848853,-7199.380617,1378.604799,7888.683016
1204.849147,-8118.450483,-229.767466,11335.195014
1204.849441,-8577.985416,-3752.868619,10722.481770
1204.849734,-2757.209598,-382.945777,10645.892614
1204.850053,5667.597507,3676.279464,9343.876971
