#time,accel_x,accel_y,accel_z
1131.324419,-229.767466,-995.659021,10416.125148
1131.324713,-0.000000,-842.480710,10339.535992
1131.325007,-0.000000,-689.302399,10569.303459
1131.325300,2833.798753,-536.124088,10109.768526
1131.325602,5208.062574,-689.302399,9880.001059
1131.325903,9267.287815,-229.767466,9573.644437
1131.326205,12943.567279,-536.124088,9803.411904
1131.326506,18457.986475,459.534933,8807.752882
1131.326808,19760.002119,306.356622,8807.752882
1131.327109,20985.428607,-0.000000,8960.931193
1131.327411,19913.180430,612.713244,9650.233593
1131.327712,18151.629853,1378.604799,10033.179370
1131.328025,18304.808164,1684.961421,9190.698660
1131.328321,15777.366033,1531.783110,9573.644437
1131.328617,15624.187722,1225.426488,10033.179370
1131.328913,16543.257588,-0.000000,10569.303459
1131.329210,21674.731006,612.713244,10109.768526
1131.329506,27035.971891,1225.426488,9497.055282
1131.329802,29410.235712,-689.302399,8348.217949
1131.330098,24355.351449,-2527.442131,10109.768526
1131.330397,16773.025054,-4671.938485,14475.350389
1131.330698,11794.729947,-4671.938485,15394.420255
1131.330999,7429.148083,-1761.550576,14781.707011
1131.331300,5208.062574,459.534933,14322.172078
1131.331600,2527.442131,306.356622,14858.296167
1131.331901,2527.442131,3063.566220,15624.187722
1131.332202,6893.023995,4978.295107,14322.172078
1131.332503,12177.675724,6510.078217,11794.729947
1131.332810,18764.343097,6510.078217,9956.590215
1131.333107,22287.444250,4288.992708,8348.217949
1131.333404,25121.243004,-689.302399,7122.791461
1131.333701,24968.064693,-4059.225241,7429.148083
1131.333998,24355.351449,-8271.628794,7352.558928
1131.334295,20985.428607,-10645.892614,7735.504705
1131.334591,14168.993767,-9650.233593,9956.590215
1131.334888,5667.597507,-5973.954129,11028.838392
1131.335202,-3982.636086,-2374.263820,12943.567279
1131.335505,-10033.179370,1838.139732,15317.831100
1131.335808,-12254.264880,5897.364973,13709.458834
1131.336111,-14092.404612,8348.217949,11794.729947
1131.336413,-9880.001059,6356.899906,9650.233593
1131.336716,-536.124088,1225.426488,7965.272172
1131.337019,11028.838392,-3446.511997,6127.132440
