#time,accel_x,accel_y,accel_z
1193.429664,-229.767466,-689.302399,10339.535992
1193.429962,-229.767466,-689.302399,10262.946837
1193.430261,-76.589155,-382.945777,10569.303459
1193.430559,3293.333686,-382.945777,9956.590215
1193.430859,5054.884263,-229.767466,9956.590215
1193.431158,10109.768526,-76.589155,9573.644437
1193.431457,13249.923901,-536.124088,9573.644437
1193.431757,18764.343097,306.356622,9114.109504
1193.432056,20372.715363,612.713244,9420.466126
1193.432355,21827.909317,1378.604799,9343.876971
1193.432654,22593.800872,2297.674665,8960.931193
1193.432954,20066.358741,2757.209598,9420.466126
1193.433259,18151.629853,1991.318043,9497.055282
1193.433562,14398.761234,1225.426488,10339.535992
1193.433864,13709.458834,919.069866,10416.125148
1193.434167,16926.203365,612.713244,10722.481770
1193.434470,21291.785229,919.069866,10262.946837
1193.434772,27495.506824,1531.783110,9573.644437
1193.435075,27648.685135,-995.659021,8501.396260
1193.435378,21981.087628,-3293.333686,11182.016703
1193.435698,14398.761234,-5973.954129,16236.900966
1193.435995,9956.590215,-4671.938485,15241.241944
1193.436292,7735.504705,-842.480710,14245.582923
1193.436589,4518.760174,153.178311,13709.458834
1193.436886,2144.496354,459.534933,14475.350389
1193.437183,2986.977064,2144.496354,15930.544344
1193.437481,8960.931193,3829.457775,13479.691368
1193.437778,15930.544344,6203.721595,10339.535992
1193.438096,23206.514116,5897.364973,8118.450483
1193.438390,27955.041757,2910.387909,6510.078217
1193.438683,31631.321221,-1302.015643,5973.954129
1193.438977,34311.941664,-4825.116796,5973.954129
1193.439271,35231.011530,-8271.628794,6280.310751
1193.439564,36226.670551,-9497.055282,6280.310751
1193.439858,31631.321221,-8271.628794,7888.683016
1193.440151,26423.258647,-4365.581863,9267.287815
1193.440469,18764.343097,-1302.015643,11028.838392
1193.440767,10262.946837,1225.426488,13786.047990
1193.441066,-536.124088,153.178311,17155.970832
1193.441364,-8118.450483,1225.426488,17155.970832
1193.441663,-9343.876971,612.713244,14781.707011
1193.441961,-1455.193954,-2221.085509,9573.644437
1193.442260,4212.403552,-3140.155375,9497.055282
1193.442559,7888.683016,-2067.907198,10262.946837
1193.442859,13709.458834,-76.589155,10109.768526
1193.443155,20832.250296,3216.744531,9114.109504
1193.443452,27801.863446,5131.473418,5361.240885
1193.443749,23359.692427,5591.008351,8118.450483
1193.444046,17692.094920,919.069866,8424.807105
1193.444342,5361.240885,-3906.046930,12407.443191
1193.444639,-3523.101153,-9880.001059,14705.117856
1193.444936,-7812.093861,-7658.915550,14168.993767
1193.445266,-13173.334746,-7812.093861,12637.210657
1193.445563,-11718.140791,-6893.023995,12713.799813
1193.445860,-5437.830040,-3140.155375,11564.962480
1193.446157,-1148.837332,1531.783110,11794.729947
