#time,accel_x,accel_y,accel_z
1150.931300,-382.945777,-689.302399,10645.892614
1150.931597,-536.124088,-382.945777,10722.481770
1150.931893,-76.589155,-536.124088,10569.303459
1150.932190,-76.589155,-536.124088,10722.481770
1150.932479,153.178311,-382.945777,10569.303459
1150.932779,2833.798753,-229.767466,10262.946837
1150.933078,5361.240885,-382.945777,10109.768526
1150.933377,9420.466126,-76.589155,9420.466126
1150.933676,12943.567279,-382.945777,9650.233593
1150.933975,18151.629853,306.356622,8960.931193
1150.934274,19147.288875,153.178311,9267.287815
1150.934574,20985.428607,-76.589155,9420.466126
1150.934887,19913.180430,612.713244,9573.644437
1150.935186,18611.164786,1531.783110,9573.644437
1150.935485,17692.094920,1072.248177,8807.752882
1150.935784,14398.761234,612.713244,9497.055282
1150.936082,14168.993767,612.713244,10569.303459
1150.936381,15624.187722,-842.480710,10492.714303
1150.936680,20525.893674,153.178311,10416.125148
1150.936979,27648.685135,919.069866,9267.287815
1150.937286,30329.305578,306.356622,7582.326394
1150.937583,25580.777937,-1761.550576,9190.698660
1150.937881,17845.273231,-4518.760174,14015.815456
1150.938178,10722.481770,-4671.938485,16083.722655
1150.938475,7582.326394,-1914.728887,14475.350389
1150.938772,4748.527641,-229.767466,14168.993767
1150.939069,1531.783110,-229.767466,15088.063633
1150.939367,2144.496354,1531.783110,16313.490121
1150.939663,8041.861327,4135.814397,14628.528700
1150.939964,15624.187722,7275.969772,10722.481770
1150.940265,23359.692427,8195.039638,8577.985416
1150.940567,26882.793580,4748.527641,6816.434839
1150.940868,29716.592334,-0.000000,6969.613150
1150.941169,31018.607977,-3599.690308,7275.969772
1150.941470,31018.607977,-7812.093861,6969.613150
1150.941771,28797.522468,-11105.427547,7122.791461
1150.942066,21981.087628,-10799.070925,9803.411904
1150.942367,13556.280523,-6893.023995,12254.264880
1150.942668,4748.527641,-2527.442131,12790.388968
1150.942968,-2067.907198,1684.961421,15011.474478
1150.943269,-9726.822748,4442.171019,15011.474478
1150.943570,-16007.133499,6969.613150,13556.280523
1150.943871,-14781.707011,6663.256528,11488.373325
1150.944172,-9573.644437,1378.604799,7429.148083
1150.944460,-1914.728887,-4671.938485,6663.256528
1150.944761,765.891555,-9190.698660,8348.217949
1150.945062,3752.868619,-11871.319102,11028.838392
1150.945363,13249.923901,-7199.380617,10569.303459
1150.945663,20219.537052,1225.426488,7505.737239
1150.945964,20525.893674,7888.683016,6663.256528
1150.946265,10722.481770,7582.326394,10262.946837
1150.946566,4059.225241,4748.527641,11105.427547
1150.946875,-5131.473418,1225.426488,12713.799813
1150.947174,-16160.311810,-7658.915550,12790.388968
1150.947474,-23819.227360,-15930.544344,15088.063633
1150.947773,-19683.412963,-17309.149143,15241.241944
1150.948072,-7352.558928,-11564.962480,10416.125148
1150.948372,1225.426488,-4518.760174,8577.985416
1150.948671,11488.373325,2910.387909,9573.644437
1150.948971,21981.087628,10109.768526,8501.396260
1150.949278,28261.398379,14398.761234,7429.148083
1150.949577,28491.165846,16007.133499,6280.310751
1150.949877,22134.265939,12101.086569,6663.256528
1150.950177,13862.637145,4288.992708,7888.683016
1150.950476,1991.318043,-3446.511997,10569.303459
1150.950776,-10952.249236,-9037.520349,14168.993767
1150.951076,-23589.459894,-13249.923901,15394.420255
1150.951375,-30942.018822,-15471.009411,15930.544344
1150.951672,-29946.359800,-13403.102212,15624.187722
1150.951969,-23819.227360,-6893.023995,14015.815456
1150.952267,-10492.714303,-689.302399,11335.195014
1150.952564,4059.225241,6510.078217,7582.326394
1150.952862,15777.366033,9573.644437,5973.954129
1150.953159,20219.537052,11641.551636,6356.899906
1150.953456,20066.358741,10262.946837,6586.667373
1150.953754,16390.079277,6050.543284,7429.148083
1150.954068,9956.590215,459.534933,8195.039638
1150.954367,2297.674665,-2833.798753,9573.644437
1150.954665,-4288.992708,-4212.403552,9573.644437
1150.954964,-8577.985416,-4901.705952,9956.590215
1150.955263,-10645.892614,-4901.705952,11488.373325
1150.955561,-9880.001059,-3752.868619,12101.086569
1150.955860,-7965.272172,-4518.760174,12560.621502
1150.956159,-1761.550576,-2986.977064,12407.443191
1150.956471,3906.046930,-2833.798753,13403.102212
1150.956767,14245.582923,765.891555,9114.109504
1150.957064,18994.110564,3982.636086,6969.613150
1150.957361,15930.544344,3982.636086,7888.683016
1150.957657,7582.326394,1378.604799,10109.768526
1150.957954,-2604.031287,-382.945777,12790.388968
1150.958251,-9037.520349,-1608.372265,12484.032346
1150.958547,-16160.311810,-5054.884263,13403.102212
1150.958870,-18381.397320,-5820.775818,14015.815456
1150.959169,-14628.528700,-4059.225241,13862.637145
1150.959468,-7122.791461,-536.124088,12943.567279
1150.959768,-995.659021,2910.387909,12407.443191
1150.960067,6893.023995,5284.651729,9650.233593
1150.960366,10722.481770,5284.651729,6663.256528
1150.960665,12024.497413,2757.209598,8884.342038
1150.960965,6893.023995,-3752.868619,11335.195014
1150.961272,4748.527641,-8424.807105,11258.605858
1150.961572,6280.310751,-5973.954129,9114.109504
1150.961873,4671.938485,-4825.116796,7735.504705
1150.962174,-2374.263820,-4059.225241,9420.466126
1150.962474,-8731.163727,-1914.728887,11947.908258
1150.962775,-9037.520349,459.534933,12407.443191
1150.963076,-7352.558928,3676.279464,11488.373325
1150.963377,-7352.558928,3216.744531,11182.016703
1150.963693,-2604.031287,5131.473418,9343.876971
1150.963987,6280.310751,7429.148083,7199.380617
1150.964280,9114.109504,8041.861327,6816.434839
1150.964574,9267.287815,3216.744531,6510.078217
1150.964868,4671.938485,-1608.372265,10645.892614
1150.965162,919.069866,-5208.062574,11488.373325
1150.965455,-2221.085509,-6739.845684,9956.590215
1150.965749,-3676.279464,-7965.272172,9650.233593
1150.966068,-5437.830040,-8577.985416,10186.357681
1150.966366,-9573.644437,-8577.985416,13096.745590
1150.966664,-11564.962480,-7352.558928,13862.637145
1150.966962,-10186.357681,-2221.085509,14015.815456
1150.967260,-3216.744531,-76.589155,10952.249236
1150.967559,1378.604799,2450.852976,10492.714303
1150.967857,8348.217949,5744.186662,8577.985416
1150.968155,14858.296167,8807.752882,6280.310751
1150.968468,15777.366033,8807.752882,6510.078217
1150.968767,9497.055282,5591.008351,9650.233593
1150.969065,765.891555,306.356622,12177.675724
1150.969364,-5437.830040,-3293.333686,13096.745590
1150.969662,-7658.915550,-6433.489062,12177.675724
1150.969961,-11564.962480,-10186.357681,12866.978124
1150.970259,-11718.140791,-12637.210657,14781.707011
1150.970557,-7812.093861,-9880.001059,13249.923901
1150.970857,-4135.814397,-5054.884263,11794.729947
1150.971154,-76.589155,-3140.155375,10109.768526
1150.971452,612.713244,-1455.193954,9956.590215
1150.971749,5514.419196,1378.604799,8654.574571
1150.972047,7888.683016,2757.209598,8195.039638
1150.972344,9650.233593,4978.295107,7582.326394
1150.972642,11028.838392,7429.148083,6816.434839
1150.972939,9497.055282,8501.396260,8348.217949
1150.973246,3599.690308,6969.613150,10033.179370
1150.973547,-3676.279464,3676.279464,10645.892614
1150.973848,-8118.450483,612.713244,11488.373325
1150.974149,-11258.605858,-3293.333686,13403.102212
1150.974450,-12866.978124,-6893.023995,12560.621502
1150.974751,-10033.179370,-8884.342038,13403.102212
1150.975052,-1914.728887,-7658.915550,11258.605858
1150.975353,3293.333686,-4518.760174,9803.411904
1150.975667,6127.132440,-3293.333686,9267.287815
1150.975966,5667.597507,-842.480710,8654.574571
1150.976266,6127.132440,2757.209598,9573.644437
1150.976565,1378.604799,2757.209598,10262.946837
1150.976865,-1761.550576,3369.922842,11105.427547
1150.977164,-842.480710,5284.651729,10109.768526
1150.977464,459.534933,7275.969772,9803.411904
1150.977763,-689.302399,5284.651729,8960.931193
1150.978082,-2450.852976,3829.457775,10109.768526
1150.978378,-2374.263820,306.356622,11258.605858
1150.978674,-1761.550576,-3446.511997,11411.784169
1150.978970,-1302.015643,-9190.698660,12484.032346
1150.979266,1991.318043,-11258.605858,11258.605858
1150.979562,5208.062574,-10645.892614,10262.946837
1150.979858,6893.023995,-8424.807105,8960.931193
1150.980154,3446.511997,-7812.093861,10109.768526
1150.980472,-2221.085509,-5820.775818,12254.264880
1150.980766,-3369.922842,-2221.085509,11028.838392
1150.981061,-3982.636086,3523.101153,9956.590215
1150.981355,-3369.922842,6969.613150,9267.287815
1150.981650,-1608.372265,9573.644437,9956.590215
1150.981944,-1608.372265,10722.481770,10186.357681
1150.982239,-689.302399,10569.303459,10109.768526
1150.982533,-1608.372265,6203.721595,9650.233593
1150.982833,-1148.837332,765.891555,10109.768526
1150.983133,-995.659021,-5208.062574,11947.908258
1150.983433,1378.604799,-9037.520349,10033.179370
1150.983733,5208.062574,-10952.249236,9650.233593
1150.984033,6893.023995,-10186.357681,9803.411904
1150.984333,3140.155375,-10033.179370,10262.946837
1150.984633,-842.480710,-7505.737239,11335.195014
1150.984933,-2757.209598,-2527.442131,11794.729947
1150.985263,-2604.031287,1838.139732,10416.125148
1150.985560,-2757.209598,5744.186662,9956.590215
1150.985857,-1608.372265,9956.590215,10109.768526
1150.986154,765.891555,12713.799813,10416.125148
1150.986451,2144.496354,14245.582923,10875.660081
1150.986748,2297.674665,12254.264880,10262.946837
1150.987045,-2757.209598,6510.078217,12177.675724
1150.987342,-2604.031287,-229.767466,11641.551636
1150.987655,-3063.566220,-5361.240885,11641.551636
1150.987956,-1148.837332,-10645.892614,11182.016703
1150.988256,-382.945777,-14475.350389,10569.303459
1150.988557,306.356622,-14322.172078,11258.605858
1150.988858,306.356622,-12024.497413,10262.946837
1150.989159,-842.480710,-9880.001059,10109.768526
1150.989459,-1455.193954,-8884.342038,11028.838392
1150.989760,-1302.015643,-4212.403552,10339.535992
1150.990043,1531.783110,1684.961421,8424.807105
1150.990346,5208.062574,7888.683016,7582.326394
1150.990649,6893.023995,10262.946837,8348.217949
1150.990952,4059.225241,11641.551636,9420.466126
1150.991255,1991.318043,10416.125148,9803.411904
1150.991558,-1761.550576,6816.434839,10262.946837
1150.991861,-4288.992708,-76.589155,10262.946837
1150.992163,-8884.342038,-7046.202306,11641.551636
1150.992445,-7352.558928,-12484.032346,12790.388968
1150.992748,-7122.791461,-17615.505765,13556.280523
1150.993051,-4135.814397,-18075.040698,13939.226301
1150.993353,2374.263820,-12790.388968,9956.590215
1150.993656,4671.938485,-7199.380617,7275.969772
1150.993959,6739.845684,-2221.085509,8041.861327
1150.994261,5361.240885,1991.318043,9420.466126
1150.994564,7429.148083,9420.466126,8348.217949
1150.994854,8195.039638,13479.691368,7888.683016
1150.995149,5054.884263,14781.707011,8807.752882
1150.995445,2297.674665,14628.528700,11105.427547
1150.995741,-1608.372265,13786.047990,11488.373325
1150.996037,-4978.295107,8960.931193,12943.567279
1150.996333,-7965.272172,459.534933,14781.707011
1150.996629,-8731.163727,-3599.690308,14475.350389
1150.996925,-5744.186662,-5973.954129,12407.443191
1150.997234,-1455.193954,-8884.342038,11411.784169
1150.997532,-2221.085509,-10492.714303,12560.621502
1150.997831,-536.124088,-9880.001059,11794.729947
1150.998129,306.356622,-8118.450483,10645.892614
1150.998428,2297.674665,-4518.760174,9650.233593
1150.998726,2144.496354,-995.659021,9420.466126
1150.999025,4901.705952,5744.186662,8348.217949
1150.999323,9114.109504,12560.621502,6203.721595
1150.999630,9114.109504,15088.063633,6969.613150
1150.999931,2680.620442,10416.125148,9956.590215
1151.000231,-3829.457775,5897.364973,12101.086569
1151.000532,-5437.830040,612.713244,11641.551636
