#time,accel_x,accel_y,accel_z
1189.486532,153.178311,-689.302399,10492.714303
1189.486833,153.178311,-689.302399,10569.303459
1189.487133,-76.589155,-689.302399,10492.714303
1189.487433,306.356622,-842.480710,10722.481770
1189.487801,3752.868619,-689.302399,10186.357681
1189.488090,5514.419196,-382.945777,10109.768526
1189.488378,11028.838392,-0.000000,9650.233593
1189.488666,14168.993767,-229.767466,9956.590215
1189.488954,19606.823808,153.178311,9573.644437
1189.489242,21827.909317,919.069866,8960.931193
1189.489530,21827.909317,1378.604799,9267.287815
1189.489818,22440.622561,2604.031287,8654.574571
1189.490117,19606.823808,1991.318043,9343.876971
1189.490417,17692.094920,1072.248177,9573.644437
1189.490718,14705.117856,1225.426488,10033.179370
1189.491018,13862.637145,459.534933,11182.016703
1189.491318,17538.916609,612.713244,10492.714303
1189.491618,23895.816516,1531.783110,9420.466126
1189.491918,29563.414023,1991.318043,8041.861327
1189.492218,26576.436958,-1608.372265,8807.752882
1189.492525,20372.715363,-5054.884263,12254.264880
1189.492826,12024.497413,-6739.845684,16849.614210
1189.493128,9267.287815,-4518.760174,14705.117856
1189.493429,7122.791461,-842.480710,14015.815456
1189.493731,4212.403552,765.891555,12713.799813
1189.494032,459.534933,612.713244,14705.117856
1189.494334,1072.248177,1991.318043,17921.862387
1189.494635,8501.396260,4595.349330,13173.334746
1189.494952,17079.381676,7429.148083,9803.411904
1189.495245,24355.351449,6663.256528,7429.148083
1189.495539,27801.863446,2144.496354,7658.915550
1189.495833,30176.127267,-1761.550576,7582.326394
1189.496127,34618.298286,-4365.581863,6127.132440
1189.496420,35231.011530,-8424.807105,5514.419196
1189.496714,32550.391087,-10799.070925,6816.434839
1189.497008,26040.312870,-9880.001059,10492.714303
1189.497327,21981.087628,-4212.403552,11335.195014
1189.497625,19760.002119,1225.426488,12790.388968
1189.497923,15930.544344,4595.349330,12560.621502
1189.498221,7429.148083,6050.543284,12101.086569
1189.498519,-0.000000,5744.186662,13556.280523
